Open;High;Low;Close;Volume
1.34853;1.34885;1.34741;1.34867;2738
1.34862;1.35076;1.34857;1.35051;5770
1.35053;1.35559;1.34902;1.35442;8075
1.35441;1.35642;1.35178;1.35224;8268
1.35224;1.35262;1.35131;1.35218;3200
1.34887;1.34983;1.34773;1.34937;4660
1.34937;1.35064;1.34923;1.34998;3074
1.34999;1.35110;1.34775;1.35015;6294
1.35016;1.35511;1.34912;1.35487;7249
1.35491;1.35556;1.35195;1.35303;8497
1.35313;1.35384;1.35205;1.35250;4451
1.35251;1.35284;1.35172;1.35181;2311
1.35180;1.35516;1.35180;1.35456;4957
1.35458;1.35876;1.35385;1.35479;8286
1.35480;1.35584;1.35347;1.35492;8238
1.35492;1.35636;1.35168;1.35253;9566
1.35248;1.35361;1.35238;1.35254;4119
1.35255;1.35282;1.35073;1.35107;2962
1.35107;1.35231;1.35073;1.35208;3378
1.35209;1.35389;1.35074;1.35296;6660
1.35293;1.35832;1.35060;1.35793;8750
1.35801;1.36068;1.35775;1.35827;10771
1.35828;1.35891;1.35763;1.35780;4590
1.35775;1.35902;1.35774;1.35830;2799
1.35830;1.36231;1.35807;1.36071;4253
1.36071;1.36087;1.35890;1.36046;7332
1.36044;1.36157;1.35927;1.35984;7943
1.35985;1.36455;1.35864;1.36237;11022
1.36244;1.36306;1.36163;1.36177;4702
1.36164;1.36297;1.36164;1.36278;3081
1.36278;1.36315;1.36202;1.36248;3071
1.36247;1.36298;1.36099;1.36102;6300
1.36103;1.36145;1.35804;1.35839;7899
1.35841;1.36062;1.35384;1.35524;9643
1.35525;1.35609;1.35456;1.35531;3375
1.35629;1.35713;1.35608;1.35638;3823
1.35636;1.35742;1.35610;1.35633;3574
1.35634;1.35909;1.35634;1.35874;5863
1.35876;1.35893;1.35599;1.35676;5773
1.35675;1.35849;1.35425;1.35745;7950
1.35748;1.35841;1.35742;1.35801;3920
1.35801;1.35814;1.35737;1.35737;3396
1.35743;1.35767;1.35573;1.35627;2752
1.35627;1.35750;1.35591;1.35706;5354
1.35703;1.35867;1.35661;1.35838;6810
1.35839;1.36070;1.35719;1.35738;9070
1.35737;1.35792;1.35642;1.35723;4517
1.35726;1.36044;1.35707;1.35778;4092
1.35778;1.35800;1.35624;1.35671;3554
1.35671;1.35681;1.35186;1.35249;8005
1.35244;1.35360;1.35031;1.35136;8264
1.35135;1.35191;1.35004;1.35108;8436
1.35110;1.35276;1.34857;1.35235;6208
1.35231;1.35274;1.35074;1.35079;3299
1.35079;1.35106;1.34900;1.34927;3890
1.34923;1.35283;1.34877;1.35277;5947
1.35274;1.35463;1.35111;1.35136;7185
1.35136;1.35449;1.35051;1.35218;8725
1.35220;1.35383;1.35174;1.35193;4437
1.35193;1.35321;1.35179;1.35264;3936
1.35264;1.35439;1.35193;1.35322;3386
1.35320;1.35685;1.35297;1.35671;5808
1.35673;1.35813;1.35592;1.35604;5883
1.35603;1.35749;1.35231;1.35387;8425
1.35387;1.35551;1.35292;1.35493;3119
1.35588;1.35627;1.35507;1.35533;2840
1.35528;1.35658;1.35511;1.35643;2331
1.35643;1.35689;1.35453;1.35528;4189
1.35525;1.35974;1.35511;1.35867;5783
1.35867;1.35940;1.35753;1.35753;5915
1.35751;1.35770;1.35588;1.35606;4378
1.35603;1.35668;1.35501;1.35522;3393
1.35526;1.35684;1.35521;1.35665;2630
1.35668;1.35708;1.35434;1.35434;5384
1.35429;1.35518;1.34794;1.34936;9365
1.34943;1.35067;1.34821;1.34982;10122
1.34981;1.35361;1.34909;1.35226;6194
1.35228;1.35310;1.35058;1.35076;4292
1.35078;1.35236;1.35059;1.35134;3146
1.35133;1.35436;1.35111;1.35309;5713
1.35307;1.35673;1.35262;1.35539;7554
1.35539;1.35570;1.34734;1.35090;11767
1.35088;1.35500;1.35079;1.35334;5923
1.35338;1.35386;1.35154;1.35386;4021
1.35385;1.35520;1.35347;1.35440;3687
1.35442;1.36375;1.35409;1.36216;9298
1.36215;1.36678;1.36166;1.36481;10184
1.36480;1.36806;1.36453;1.36686;9104
1.36686;1.36799;1.36644;1.36723;4033
1.36726;1.36727;1.36599;1.36627;3553
1.36628;1.36673;1.36594;1.36640;2955
1.36640;1.36947;1.36636;1.36919;7910
1.36918;1.37036;1.36690;1.36780;8193
1.36779;1.36993;1.36773;1.36795;6639
1.36793;1.36849;1.36765;1.36839;1955
1.08776;1.08993;1.08544;1.08725;27707
1.08726;1.08769;1.08025;1.08419;32548
1.08414;1.09164;1.08335;1.08877;54636
1.08876;1.09210;1.08853;1.09191;15228
1.09259;1.09696;1.09224;1.09373;19134
1.09372;1.09373;1.09077;1.09177;10213
1.09177;1.09345;1.08718;1.08851;24020
1.08852;1.09094;1.08792;1.08808;25353
1.08808;1.08996;1.08474;1.08806;37361
1.08805;1.08980;1.08495;1.08582;17987
1.08576;1.08655;1.08406;1.08543;14192
1.08541;1.08842;1.08540;1.08756;13994
1.08754;1.08998;1.08538;1.08564;27224
1.08562;1.08603;1.08326;1.08511;26783
1.08511;1.08601;1.08191;1.08389;39917
1.08389;1.08769;1.08299;1.08571;20639
1.08567;1.08587;1.08196;1.08240;16471
1.08239;1.08345;1.08105;1.08288;18877
1.08287;1.08375;1.08049;1.08192;28177
1.08191;1.08312;1.08044;1.08305;24829
1.08307;1.08818;1.08237;1.08497;39890
1.08497;1.08876;1.08439;1.08737;22805
1.08774;1.08951;1.08756;1.08803;17313
1.08801;1.08964;1.08756;1.08783;12630
1.08781;1.09363;1.08537;1.09017;32842
1.09016;1.09426;1.08820;1.08946;40098
1.08948;1.09174;1.08343;1.08609;46936
1.08607;1.08698;1.08463;1.08638;17380
1.08646;1.08786;1.08539;1.08719;13075
1.08720;1.08891;1.08678;1.08783;15876
1.08781;1.09174;1.08602;1.09047;33541
1.09046;1.09842;1.08896;1.09568;37643
1.09566;1.09829;1.09296;1.09508;53472
1.09507;1.09610;1.09067;1.09169;19289
1.09143;1.09271;1.08933;1.08981;17709
1.08982;1.09084;1.08864;1.08958;16368
1.08957;1.09089;1.08741;1.08990;30525
1.08989;1.09039;1.08851;1.08931;23532
1.08930;1.09001;1.08685;1.08910;17765
1.08913;1.08987;1.08859;1.08939;4525
1.08900;1.08968;1.08804;1.08865;10308
1.08865;1.09044;1.08787;1.08831;15528
1.08832;1.08884;1.08587;1.08715;24919
1.08713;1.08828;1.08594;1.08657;25263
1.08656;1.09313;1.08635;1.09271;38036
1.09268;1.09384;1.09046;1.09064;16943
1.09058;1.09331;1.09048;1.09231;14368
1.09230;1.09601;1.09193;1.09485;15604
1.09483;1.09756;1.09163;1.09230;34866
1.09229;1.09377;1.08913;1.09174;31320
1.09174;1.09358;1.08877;1.09222;43449
1.09222;1.09257;1.08767;1.08917;28119
1.08904;1.08944;1.08666;1.08705;18938
1.08704;1.08980;1.08689;1.08973;17497
1.08973;1.09206;1.08847;1.08901;34759
1.08901;1.09209;1.07768;1.07909;38661
1.07909;1.08472;1.07792;1.08438;56961
1.08437;1.09001;1.08329;1.08743;31283
1.08730;1.08760;1.08397;1.08511;17897
1.08511;1.08513;1.08269;1.08308;19776
1.08307;1.08624;1.08124;1.08354;31707
1.08354;1.08450;1.07939;1.08141;28384
1.08140;1.08373;1.08029;1.08121;39888
1.08120;1.08143;1.07889;1.07962;13042
1.07924;1.08140;1.07890;1.08040;13063
1.08040;1.08185;1.07984;1.08167;11582
1.08167;1.08348;1.08051;1.08151;29025
1.08151;1.08372;1.08080;1.08330;26111
1.08330;1.08450;1.08230;1.08301;33142
1.08301;1.08565;1.08242;1.08492;13012
1.08487;1.08589;1.08436;1.08497;12507
1.08496;1.08567;1.08405;1.08456;10099
1.08456;1.08738;1.08339;1.08372;27785
1.08371;1.08421;1.08184;1.08257;24030
1.08258;1.08562;1.08224;1.08431;30843
1.08431;1.08683;1.08381;1.08677;13318
1.08656;1.08706;1.08502;1.08556;11597
1.08556;1.08699;1.08541;1.08596;11700
1.08597;1.08816;1.08521;1.08723;26579
1.08721;1.09114;1.08658;1.08948;28335
1.08947;1.08990;1.08616;1.08708;31142
1.08707;1.09161;1.08593;1.08921;33433
1.08906;1.09066;1.08851;1.08871;12392
1.08871;1.08964;1.08797;1.08840;11355
1.08839;1.09263;1.08693;1.09077;27984
1.09077;1.09331;1.08912;1.09181;31832
1.09182;1.09568;1.09041;1.09446;39925
1.09447;1.09669;1.09367;1.09398;18965
1.09379;1.09414;1.09277;1.09364;13375
1.09362;1.09483;1.08825;1.09120;37624
1.09118;1.09170;1.08846;1.09034;37115
1.09029;1.09253;1.08613;1.08633;33704
1.08631;1.08697;1.08096;1.08422;44672
1.08419;1.08420;1.08246;1.08327;14340
1.08314;1.08450;1.08142;1.08343;16526
1.08343;1.08517;1.08340;1.08463;12886
1.08461;1.08593;1.08406;1.08573;22383
1.08569;1.08869;1.08514;1.08808;25030
1.08807;1.09124;1.08745;1.08906;31916
1.08905;1.09056;1.08823;1.08888;14301
1.08857;1.09067;1.08853;1.08978;10640
1.08978;1.09186;1.08937;1.09030;15133
1.09030;1.09196;1.08953;1.09135;23994
1.09137;1.09366;1.09051;1.09364;22656
1.09363;1.09392;1.08919;1.09089;32633
1.09089;1.09230;1.09029;1.09160;16943
1.09175;1.09355;1.09158;1.09265;14630
1.09265;1.09284;1.09111;1.09122;12043
1.09121;1.09292;1.09030;1.09170;23718
1.09167;1.09755;1.09100;1.09550;31356
1.09549;1.10795;1.09528;1.10648;55264
1.10648;1.11445;1.10646;1.11071;35388
1.11009;1.11161;1.10764;1.10867;19149
1.10865;1.10930;1.10742;1.10880;14013
1.10882;1.11667;1.10689;1.11622;35924
1.11620;1.12383;1.11515;1.12018;46365
1.12018;1.12205;1.11572;1.11967;54256
1.11967;1.12219;1.11955;1.12109;23697
1.12053;1.12162;1.11938;1.11952;16619
1.11946;1.12034;1.11853;1.11883;14079
1.11882;1.12076;1.11831;1.11943;30383
1.11943;1.12452;1.11405;1.11590;37640
1.11589;1.11647;1.11081;1.11383;52179
1.11382;1.11536;1.11268;1.11525;17474
1.11444;1.11492;1.11336;1.11433;9495
1.11433;1.11444;1.11277;1.11384;7719
1.11383;1.11828;1.11343;1.11783;27995
1.11783;1.11835;1.10858;1.11038;42990
1.11039;1.11967;1.11034;1.11645;51177
1.11643;1.12154;1.11613;1.11924;25431
1.11923;1.12127;1.11841;1.12079;18828
1.12079;1.12372;1.11973;1.12061;22481
1.12060;1.12131;1.11620;1.11851;40073
1.11850;1.12997;1.11823;1.12886;49162
1.12881;1.13375;1.12567;1.13106;60883
1.13111;1.13138;1.12816;1.12915;25044
1.12892;1.13109;1.12827;1.13006;16481
1.13004;1.13096;1.12843;1.12976;18719
1.12976;1.13013;1.12515;1.12645;32225
1.12644;1.12724;1.12215;1.12330;42554
1.12329;1.12523;1.11599;1.12284;69822
1.12283;1.12984;1.12258;1.12928;30169
1.12852;1.13197;1.12735;1.12992;21350
1.12991;1.13011;1.12794;1.12912;15513
1.12910;1.13544;1.12743;1.13242;49101
1.13244;1.13675;1.13050;1.13301;59114
1.13295;1.13760;1.13114;1.13291;63975
1.13289;1.13548;1.13142;1.13199;35740
1.13226;1.13331;1.13015;1.13024;19949
1.13024;1.13117;1.12918;1.13009;21907
1.13009;1.13243;1.12643;1.12950;39321
1.12948;1.12970;1.12286;1.12457;35487
1.12454;1.12772;1.12134;1.12455;50195
1.12454;1.12573;1.12354;1.12541;17365
1.12412;1.12493;1.12154;1.12224;19933
1.12222;1.12343;1.12120;1.12241;16942
1.12243;1.12292;1.11874;1.12062;30671
1.12061;1.12086;1.11761;1.11779;22420
1.11778;1.11947;1.11275;1.11557;27218
1.11557;1.11584;1.11439;1.11543;12769
1.11545;1.11831;1.11540;1.11754;15611
1.11754;1.11771;1.11459;1.11537;12657
1.11535;1.11926;1.11487;1.11739;31433
1.11742;1.11900;1.11558;1.11731;35008
1.11728;1.11832;1.11246;1.11365;40962
1.11363;1.11461;1.11236;1.11445;13618
1.11404;1.11468;1.11184;1.11326;14109
1.11328;1.11707;1.11316;1.11630;15945
1.11628;1.11786;1.11290;1.11300;27889
1.11299;1.11494;1.11142;1.11293;30494
1.11292;1.11455;1.11054;1.11449;41292
1.11447;1.11566;1.11184;1.11274;20824
1.11265;1.11392;1.11180;1.11332;14971
1.11333;1.11454;1.11309;1.11411;9588
1.11411;1.11492;1.11238;1.11368;23589
1.11368;1.11387;1.10777;1.10823;31634
1.10826;1.11173;1.10706;1.11146;39683
1.11147;1.11229;1.10869;1.11059;19640
1.11019;1.11277;1.10998;1.11203;14855
1.11201;1.11282;1.11168;1.11247;11459
1.11247;1.11389;1.10792;1.10843;30142
1.10844;1.11170;1.10662;1.11019;34188
1.11019;1.11333;1.10785;1.11287;39983
1.11288;1.11369;1.11246;1.11293;9827
1.11172;1.11242;1.11037;1.11158;16882
1.11157;1.11206;1.11053;1.11120;9203
1.11119;1.11186;1.10805;1.10807;25835
1.10806;1.10806;1.10052;1.10055;30164
1.10055;1.10346;1.10029;1.10277;30956
1.10275;1.10340;1.10087;1.10289;14417
1.10291;1.10452;1.10197;1.10429;11962
1.10429;1.10484;1.10344;1.10365;11678
1.10363;1.10524;1.09911;1.10025;31115
1.10025;1.10188;1.09896;1.10105;28850
1.10105;1.10373;1.09948;1.10208;37449
1.10206;1.10272;1.10043;1.10168;14520
1.10175;1.10249;1.09995;1.10010;12242
1.10010;1.10265;1.09996;1.10143;10639
1.10141;1.10175;1.09761;1.09822;28552
1.09821;1.10060;1.09572;1.09981;31516
1.09980;1.10460;1.09738;1.10236;45211
1.10236;1.10311;1.10042;1.10128;20562
1.10141;1.10258;1.10065;1.10251;14290
1.10251;1.10341;1.10171;1.10338;11732
1.10336;1.10384;1.10042;1.10137;27630
1.10140;1.10448;1.10048;1.10100;27731
1.10100;1.10425;1.09865;1.10400;39547
1.10401;1.10495;1.10187;1.10189;14688
1.10182;1.10601;1.10167;1.10505;14194
1.10503;1.10677;1.10467;1.10608;11383
1.10608;1.10648;1.10043;1.10155;23303
1.10154;1.10305;1.09710;1.09732;28260
1.09732;1.09804;1.09113;1.09243;44990
1.09244;1.09403;1.09169;1.09397;13529
1.09177;1.09345;1.09112;1.09301;14550
1.09302;1.09429;1.09189;1.09429;10949
1.09430;1.09621;1.09103;1.09144;23056
1.09140;1.09140;1.08776;1.08845;28969
1.08843;1.08983;1.08589;1.08742;36165
1.08740;1.08916;1.08688;1.08721;14426
1.08766;1.08881;1.08736;1.08829;14792
1.08829;1.08892;1.08749;1.08846;11547
1.08846;1.08931;1.08567;1.08607;29821
1.08606;1.08846;1.08552;1.08797;25839
1.08797;1.08797;1.08338;1.08572;43510
1.08571;1.08755;1.08549;1.08671;15958
1.08661;1.08806;1.08613;1.08673;17368
1.08670;1.08689;1.08531;1.08599;14093
1.08598;1.08755;1.08465;1.08696;22288
1.08696;1.08705;1.08389;1.08430;24590
1.08430;1.08536;1.08251;1.08520;36752
1.08518;1.08725;1.08483;1.08663;16395
1.08677;1.08733;1.08637;1.08718;11444
1.08717;1.08745;1.08530;1.08579;13367
1.08580;1.08765;1.08557;1.08661;20674
1.08661;1.09099;1.08661;1.09069;22696
1.09067;1.09722;1.08935;1.09452;39408
1.09450;1.09686;1.09443;1.09559;13424
1.09554;1.09565;1.09400;1.09437;11406
1.09436;1.09551;1.09349;1.09530;11609
1.09531;1.09734;1.09280;1.09620;19797
1.09619;1.09895;1.09027;1.09805;29344
1.09801;1.10427;1.09579;1.09975;52390
1.09978;1.10016;1.09894;1.10013;13496
1.09913;1.09969;1.09834;1.09861;9809
1.09861;1.09933;1.09851;1.09919;6800
1.09919;1.09936;1.09437;1.09541;21201
1.09542;1.09722;1.09395;1.09590;19418
1.09588;1.10245;1.09460;1.10208;29692
1.10207;1.10252;1.10024;1.10129;12367
1.10125;1.10229;1.10100;1.10177;9671
1.10182;1.10282;1.10139;1.10170;10882
1.10171;1.10444;1.10111;1.10138;24599
1.10138;1.10363;1.10012;1.10324;20374
1.10324;1.10575;1.10122;1.10181;31898
1.10180;1.10181;1.09931;1.10098;12063
1.10106;1.10106;1.09749;1.09825;10738
1.09823;1.09836;1.09668;1.09749;8889
1.09749;1.09891;1.09611;1.09699;18720
1.09698;1.09790;1.09473;1.09500;20119
1.09499;1.10343;1.09456;1.10281;31006
1.10280;1.10306;1.09961;1.09996;12206
1.09989;1.10036;1.09698;1.09822;13376
1.09823;1.09865;1.09705;1.09808;7718
1.09808;1.09815;1.09595;1.09669;16247
1.09669;1.09894;1.08219;1.09203;38633
1.09189;1.12174;1.09100;1.11929;68917
1.11930;1.12150;1.11744;1.11790;24417
1.11769;1.12091;1.11696;1.11840;16085
1.11839;1.11847;1.11627;1.11757;10683
1.11757;1.11812;1.11043;1.11105;30413
1.11104;1.11261;1.10797;1.11237;28211
1.11237;1.11930;1.11146;1.11557;36218
1.11556;1.11647;1.11480;1.11501;8679
1.11545;1.11758;1.11480;1.11526;13940
1.11527;1.11662;1.11516;1.11573;10857
1.11573;1.11635;1.11118;1.11245;19428
1.11245;1.11346;1.10981;1.11108;23951
1.11108;1.11217;1.10836;1.10847;24412
1.10847;1.11065;1.10772;1.11011;10029
1.11011;1.11088;1.10936;1.11086;11376
1.11085;1.11149;1.10995;1.11059;14268
1.11059;1.11201;1.10717;1.10735;21100
1.10736;1.11245;1.10730;1.11000;26805
1.10999;1.11166;1.10811;1.11106;25876
1.11106;1.11152;1.11010;1.11051;9021
1.11051;1.11118;1.10954;1.11033;17088
1.11032;1.11091;1.10937;1.10961;10724
1.10962;1.11011;1.10740;1.10936;17826
1.10936;1.10993;1.10573;1.10629;25349
1.10631;1.10918;1.10578;1.10823;26235
1.10823;1.12421;1.10823;1.12118;34870
1.12126;1.12202;1.12056;1.12124;14551
1.12125;1.12292;1.12122;1.12188;14881
1.12189;1.13036;1.12186;1.12983;28724
1.12980;1.13419;1.12779;1.13271;37574
1.13272;1.13369;1.12906;1.13174;31557
1.13174;1.13228;1.13101;1.13149;10125
1.13151;1.13362;1.13062;1.13256;14441
1.13257;1.13301;1.13073;1.13102;13143
1.13101;1.13133;1.12556;1.12718;25860
1.12718;1.13002;1.12621;1.12905;23695
1.12901;1.13065;1.12651;1.12744;26281
1.12744;1.12826;1.12623;1.12694;8779
1.12786;1.12842;1.12681;1.12819;12070
1.12817;1.12843;1.12655;1.12685;7564
1.12686;1.12703;1.12349;1.12593;17853
1.12595;1.12842;1.12567;1.12604;20283
1.12601;1.12683;1.12338;1.12477;25253
1.12478;1.12560;1.12371;1.12384;7854
1.12385;1.12455;1.12292;1.12373;9584
1.12373;1.12592;1.12347;1.12533;8423
1.12532;1.12597;1.11880;1.12068;26004
1.12065;1.12325;1.11959;1.12241;25573
1.12241;1.12379;1.12037;1.12200;22433
1.12201;1.12242;1.12058;1.12147;9967
1.12151;1.12230;1.12083;1.12138;10262
1.12138;1.12156;1.12035;1.12045;8239
1.12043;1.12080;1.11799;1.11887;18122
1.11887;1.11999;1.11629;1.11832;24153
1.11830;1.11875;1.11588;1.11835;25856
1.11834;1.11869;1.11718;1.11798;7088
1.11797;1.11855;1.11630;1.11696;9720
1.11695;1.11776;1.11660;1.11735;7789
1.11735;1.11774;1.11483;1.11695;18201
1.11695;1.11871;1.11436;1.11596;22158
1.11595;1.11856;1.11496;1.11848;18126
1.11847;1.11854;1.11722;1.11779;5385
1.11778;1.11789;1.11533;1.11569;6587
1.11567;1.11663;1.11558;1.11662;4920
1.11662;1.11688;1.11553;1.11660;4308
1.11659;1.11756;1.11593;1.11686;9077
1.11686;1.11688;1.11597;1.11668;9679
1.11667;1.11706;1.11615;1.11625;4806
1.11600;1.11689;1.11525;1.11578;5481
1.11577;1.11651;1.11533;1.11624;4641
1.11622;1.11726;1.11596;1.11702;6455
1.11701;1.11826;1.11570;1.11800;7255
1.11798;1.12193;1.11792;1.11926;16573
1.11927;1.12077;1.11915;1.11957;7672
1.11945;1.12018;1.11927;1.11958;7244
1.11958;1.12001;1.11837;1.11900;11686
1.11900;1.11983;1.11686;1.11802;14611
1.11802;1.12155;1.11749;1.12137;21940
1.12137;1.12708;1.11787;1.12639;38001
1.12640;1.13028;1.12601;1.12906;18748
1.12907;1.13000;1.12833;1.12959;9700
1.12958;1.12998;1.12859;1.12960;10890
1.12960;1.13324;1.12928;1.13190;23839
1.13190;1.13386;1.13084;1.13107;22918
1.13107;1.13644;1.13019;1.13184;35626
1.13182;1.13429;1.13156;1.13363;14966
1.13364;1.13405;1.13222;1.13285;8394
1.13284;1.13294;1.13097;1.13171;10413
1.13170;1.13604;1.13093;1.13562;19496
1.13554;1.13979;1.13494;1.13883;27805
1.13883;1.14113;1.13768;1.13807;36031
1.13806;1.13933;1.13755;1.13785;15518
1.13779;1.13876;1.13742;1.13821;8821
1.13821;1.13839;1.13660;1.13734;11969
1.13733;1.14012;1.13707;1.13989;21489
1.13994;1.14376;1.13853;1.13995;34087
1.13993;1.14113;1.13345;1.13913;38889
1.13911;1.14025;1.13824;1.13897;13069
1.13960;1.14093;1.13871;1.14053;7972
1.14053;1.14118;1.13824;1.13824;9924
1.13823;1.13952;1.13663;1.13707;21176
1.13705;1.14000;1.13567;1.13973;20014
1.13972;1.14092;1.13725;1.13946;29623
1.13946;1.14062;1.13894;1.13894;12683
1.13899;1.14003;1.13852;1.13999;6974
1.13998;1.14048;1.13839;1.13896;12041
1.13896;1.13919;1.13439;1.13664;26378
1.13665;1.13818;1.13503;1.13728;22868
1.13730;1.13994;1.13356;1.13955;36451
1.13954;1.14008;1.13783;1.13825;12797
1.13845;1.13863;1.13764;1.13823;7466
1.13823;1.13842;1.13645;1.13716;11429
1.13713;1.13733;1.13399;1.13487;21113
1.13489;1.13724;1.13262;1.13650;25356
1.13649;1.14315;1.13586;1.14139;39394
1.14140;1.14243;1.13919;1.13973;17444
1.13955;1.14146;1.13909;1.14109;7700
1.14107;1.14129;1.13925;1.14055;14288
1.14055;1.14534;1.13597;1.13863;29775
1.13863;1.14052;1.13571;1.13770;30561
1.13767;1.13987;1.13370;1.13746;34363
1.13744;1.13809;1.13605;1.13757;14212
1.13762;1.13783;1.13598;1.13679;11322
1.13674;1.13734;1.13585;1.13639;12691
1.13640;1.13934;1.13485;1.13862;23895
1.13862;1.13923;1.13512;1.13628;21345
1.13627;1.14188;1.13618;1.14063;30981
1.14062;1.14076;1.13922;1.13998;9528
1.14091;1.14116;1.13947;1.13951;9274
1.13949;1.14249;1.13949;1.14096;11414
1.14096;1.14276;1.13718;1.13922;21523
1.13923;1.14218;1.13772;1.14109;21307
1.14109;1.14470;1.13938;1.14131;27848
1.14130;1.14176;1.13949;1.14085;8126
1.14074;1.14133;1.13999;1.14101;8237
1.14100;1.14161;1.14005;1.14079;10299
1.14078;1.14645;1.14060;1.14327;23275
1.14327;1.14345;1.13791;1.13820;25600
1.13820;1.14003;1.13453;1.13751;39761
1.13752;1.13978;1.13721;1.13860;15320
1.13850;1.13908;1.13751;1.13801;9912
1.13801;1.13812;1.13651;1.13667;13080
1.13667;1.13669;1.13361;1.13371;28153
1.13369;1.13390;1.12948;1.13123;34253
1.13123;1.13238;1.12719;1.12869;35758
1.12867;1.12916;1.12678;1.12741;15030
1.12753;1.12837;1.12627;1.12653;10555
1.12651;1.12727;1.12530;1.12612;15218
1.12612;1.12711;1.12334;1.12674;26667
1.12678;1.12946;1.12490;1.12759;30305
1.12759;1.12836;1.12474;1.12615;31284
1.12615;1.12754;1.12537;1.12625;11740
1.12625;1.12683;1.12491;1.12551;11050
1.12549;1.12634;1.12533;1.12621;9474
1.12620;1.12709;1.12452;1.12643;20537
1.12643;1.12967;1.12568;1.12741;24888
1.12741;1.13164;1.12717;1.12972;31548
1.12971;1.13108;1.12803;1.12825;9409
1.12991;1.13063;1.12886;1.12946;11569
1.12946;1.12968;1.12760;1.12859;11411
1.12857;1.13093;1.12732;1.13014;22735
1.13012;1.13188;1.12957;1.13067;21725
1.13068;1.13315;1.12966;1.13241;29118
1.13239;1.13290;1.13067;1.13135;11181
1.13124;1.13148;1.13028;1.13099;7752
1.13097;1.13253;1.13097;1.13234;9883
1.13232;1.13440;1.13145;1.13324;23750
1.13324;1.13589;1.13251;1.13535;27078
1.13533;1.13839;1.13528;1.13754;31135
1.13752;1.13823;1.13557;1.13559;11694
1.13594;1.13622;1.13534;1.13570;7198
1.13571;1.13732;1.13566;1.13606;11529
1.13609;1.13678;1.13486;1.13653;20035
1.13651;1.13873;1.13602;1.13653;22579
1.13653;1.13673;1.13178;1.13266;32823
1.13266;1.13270;1.12898;1.12966;18729
1.12982;1.13058;1.12931;1.12985;8673
1.12983;1.13039;1.12863;1.12921;11172
1.12918;1.13101;1.12824;1.12922;25098
1.12925;1.13979;1.12844;1.13751;32644
1.13758;1.13897;1.12697;1.12972;38631
1.12970;1.13008;1.12834;1.12862;11046
1.12867;1.12983;1.12813;1.12970;7293
1.12970;1.13080;1.12909;1.12938;12259
1.12936;1.13046;1.12640;1.12726;26064
1.12725;1.12828;1.12486;1.12556;28525
1.12557;1.12698;1.12213;1.12224;37088
1.12224;1.12372;1.12178;1.12216;11772
1.12210;1.12373;1.12200;1.12266;10526
1.12264;1.12467;1.12261;1.12407;9959
1.12405;1.12624;1.12306;1.12554;21398
1.12553;1.12670;1.12429;1.12496;23680
1.12496;1.12774;1.12433;1.12653;25549
1.12654;1.12774;1.12578;1.12667;11738
1.12656;1.12728;1.12632;1.12647;7707
1.12647;1.12751;1.12599;1.12624;10770
1.12623;1.12993;1.12556;1.12920;20973
1.12920;1.13188;1.12703;1.13067;25838
1.13069;1.13390;1.12926;1.12944;32430
1.12943;1.13002;1.12798;1.12991;13031
1.12958;1.13055;1.12938;1.13028;7228
1.13028;1.13114;1.12939;1.12964;11580
1.12964;1.13327;1.12910;1.13213;19559
1.13213;1.13216;1.12926;1.13154;21597
1.13154;1.13284;1.13017;1.13235;29187
1.13234;1.13607;1.12714;1.13205;29720
1.13245;1.13281;1.13085;1.13097;9794
1.13097;1.13438;1.12954;1.13352;21843
1.13352;1.13673;1.13269;1.13581;34624
1.13581;1.13649;1.13361;1.13452;27169
1.13450;1.13494;1.13098;1.13368;31435
1.13365;1.13615;1.13357;1.13520;16897
1.13524;1.13656;1.13485;1.13628;8297
1.13627;1.13942;1.13620;1.13934;14908
1.13938;1.14141;1.13693;1.13783;27156
1.13779;1.14311;1.13760;1.14141;28723
1.14139;1.14584;1.14118;1.14399;41039
1.14399;1.14555;1.14328;1.14499;18515
1.14600;1.14801;1.14524;1.14741;14251
1.14741;1.14807;1.14631;1.14661;8238
1.14659;1.14835;1.14478;1.14782;15091
1.14783;1.15009;1.14720;1.14831;19571
1.14828;1.15339;1.14684;1.15232;31654
1.15232;1.15355;1.15136;1.15327;13018
1.15286;1.15389;1.15204;1.15333;6747
1.15334;1.15415;1.15217;1.15321;9810
1.15321;1.16156;1.15266;1.15922;28046
1.15919;1.16006;1.15476;1.15535;24971
1.15532;1.15634;1.15005;1.15262;31815
1.15262;1.15375;1.14997;1.14997;18004
1.14964;1.15051;1.14922;1.15045;9104
1.15045;1.15077;1.14758;1.14867;11384
1.14867;1.15111;1.14689;1.14888;23577
1.14885;1.15290;1.14729;1.14927;29415
1.14927;1.15175;1.14659;1.14962;34612
1.14962;1.15022;1.14830;1.14845;13272
1.14857;1.14922;1.14823;1.14844;7438
1.14841;1.14927;1.14813;1.14834;6886
1.14834;1.14931;1.14320;1.14377;18149
1.14375;1.14441;1.14176;1.14339;22943
1.14338;1.14360;1.13855;1.14115;32369
1.14117;1.14123;1.13929;1.14038;13464
1.14034;1.14056;1.13923;1.13962;7694
1.13961;1.14089;1.13954;1.14028;9894
1.14028;1.14272;1.13961;1.14221;19832
1.14219;1.14797;1.14016;1.14354;27931
1.14354;1.14415;1.14011;1.14244;33031
